City_State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANTECA_4,73055,72261,68887,67885,67096,66908,65989,65857,63215,61815,60186,57501,51068,50173,49258,48119,46884,45356,44808,44402,43205,42903,42289,41622,40773,39026,37761,37095,31942,29136,28315,26751,26273,25673,25007
NAMPA_11,87735,84634,83316,82459,81557,83875,83007,80397,73588,69909,65536,61391,53759,52951,51867,42737,39524,37732,37078,36268,33390,NA,30061,29273,28365,28636,28384,28123,27410,27056,26943,26265,25628,25468,25060
BURIEN_46,50284,49822,34310,33836,33313,31263,31342,31035,31265,31305,31483,31772,32827,32389,31881,27337,27587,30108,29695,29148,25509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JACKSON TOWNSHIP_29,56347,55817,55400,55039,54856,53734,53641,52073,51909,51720,49992,47846,43711,43173,42816,41026,39129,34690,34410,34225,34049,33942,33485,33361,33233,31551,29066,28332,27193,26739,26572,26045,25941,25812,25607
AUBURN_46,68071,66793,64637,63746,62761,48871,48906,48151,46539,44295,43897,44413,41360,40808,40314,38059,37348,38305,37780,37084,35918,35327,34933,34131,33102,32347,31038,30365,29855,30025,29618,26970,26626,26419,25800
BLUE SPRINGS_24,53440,53131,52848,52766,52575,56567,55913,54718,53487,49860,49832,49729,48745,48376,NA,44676,45154,41891,41558,41287,43735,43371,40748,40474,40153,37787,33549,33473,30404,28144,28026,26292,26192,26123,25929
TURLOCK_4,70786,70075,69730,69355,68549,69859,69738,70386,68278,65919,64199,62294,57861,56847,55810,51002,50296,47594,47019,46593,46535,46210,43766,43076,42198,38523,35760,34818,33057,30704,29839,27815,27318,26694,26002
WESTON_9,69129,68369,67452,66223,65333,63564,65288,68230,66787,64968,63626,62684,51540,50563,49286,26226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHICO_4,88562,88226,87090,87200,86187,84724,84086,74288,72070,70670,68288,66595,62157,61068,59954,47602,46824,44803,44262,43861,41411,41122,41568,40913,40079,35926,33736,33506,30830,29893,29051,28274,27769,27134,26431
HENDERSONVILLE_41,54728,53617,52781,51835,51372,48513,47819,46989,45447,44327,43463,42540,41391,40982,40620,39001,38459,37990,37651,37198,35108,34593,33156,32688,32188,31899,31517,30497,NA,NA,NA,27357,27159,26919,26543
NORTHERN YORK REGIONAL_37,67742,67657,66974,66820,66608,66764,65214,63294,60162,54691,53230,52013,49951,49759,49734,47923,63203,55717,55885,55960,48784,48768,NA,41359,34935,34729,34445,33823,32822,32024,32153,NA,26607,26607,NA
WEST SACRAMENTO_4,50152,49751,49500,49317,48744,49646,48715,46245,42120,39612,38334,36927,32776,32203,31615,30180,30579,30903,30530,30254,30454,30241,29971,29499,28898,27694,26629,NA,NA,NA,NA,NA,NA,NA,NA
WEST JORDAN_43,111618,109831,107103,105713,103712,107113,105772,96681,94424,92012,86054,74470,70879,69457,68336,61675,59654,53933,52388,51105,49148,47912,45135,44065,42892,50653,45439,44832,39201,34216,34347,29564,28378,27684,26638
CARROLLTON_42,75522,74665,73364,71211,69745,73788,72315,69997,68469,66807,65968,64341,62414,61110,59754,48467,52884,52829,51984,51091,49156,48229,45436,44646,43714,37134,35019,34751,33936,31650,30913,29856,29013,28016,26905
TUSTIN_4,79046,78836,77400,76428,75540,72286,71272,69945,69718,69068,69268,69357,69983,68759,67504,65313,64308,60036,59311,58774,54231,53852,52573,51744,50689,44292,43768,43031,41422,41077,39920,28903,28387,27738,27019
FREDERICK_19,67257,66709,66808,65858,65239,59936,60034,59731,58066,57443,56629,56585,54378,53551,52767,47808,47592,47449,47244,46965,44169,43809,41210,40807,40148,36339,36063,34343,32778,31508,31202,27741,27490,27464,27021
SAN CLEMENTE_4,65397,65295,65089,64269,63522,62821,62719,62723,60777,59945,58434,56573,51770,50864,49936,47176,46937,46351,45791,45376,43883,43576,42628,41956,41100,39776,34622,34039,31379,30748,29882,29170,28649,27995,27269
TEMECULA_4,108308,106680,103414,101274,100097,100922,98663,93665,86572,82628,77722,74567,59837,58789,57716,44920,40733,40699,40208,39844,34072,33834,28106,27663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NORTH RICHLAND HILLS_42,68309,65899,65750,64676,63343,66181,65552,63270,62847,61478,61250,60106,58111,56898,55635,55409,55223,58672,57734,56515,52336,51349,47703,46874,45895,49646,44302,44242,38565,35348,34525,31052,30176,29140,27984
CHINO HILLS_4,76972,76943,76632,75678,74799,74650,75297,76484,76404,76124,74738,73053,69241,68028,66787,45733,43158,46154,45597,45184,28535,28336,28050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AUBURN_1,59854,57970,54785,53637,53380,57342,55649,53160,50380,48643,47230,45533,43368,43154,42987,40591,39135,36711,36320,36151,35930,35658,34628,34235,33830,29125,30302,29985,28055,29400,29175,29269,29151,28951,28548
YORBA LINDA_4,67702,67492,65820,64989,64234,66498,66272,66252,65057,64083,63077,61706,61083,60013,58918,61037,60072,63133,62371,61806,57791,57387,54370,53513,52422,48963,41515,40816,36095,33481,32538,30033,29497,28823,28076
TAMARAC_9,63796,63203,62382,61251,60427,59280,59423,61366,60934,60616,59255,58521,58130,57028,55588,53622,53085,NA,NA,48546,48128,47183,46726,45996,44822,39867,NA,35621,33984,33258,32115,31487,30709,29971,28206
BLAINE_22,61187,60093,57953,57627,57186,56228,56808,56747,54445,52462,50839,NA,45857,45424,NA,45437,44396,43044,42787,42347,41310,40858,39909,39482,38975,35852,36120,34674,33693,31223,30991,29156,29079,28776,28574
DIAMOND BAR_4,56665,56619,56470,56197,55544,57330,57492,57954,58497,58713,58831,58527,58355,57333,56287,55268,55179,60392,59663,59123,56885,56487,55667,54789,53672,28787,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRAND JUNCTION_5,59972,60167,59516,59586,58566,50195,48870,47235,46155,45312,44877,43593,43989,43123,41986,42150,35999,33816,33208,32548,31873,31089,30580,29761,29034,33049,32597,32731,34141,32694,32156,30696,29777,28975,NA
HILLSBORO_36,98635,96313,94119,92586,91611,96563,94373,90439,85919,82912,78473,76766,72240,71242,NA,61747,54356,46730,NA,NA,42756,42008,39296,38571,37520,33710,32193,31229,30295,29449,29312,31271,31119,31095,NA
SHAWNEE_15,64834,64060,63542,62604,62209,62508,61553,60950,58035,56367,54331,52863,48487,48107,47996,NA,NA,NA,NA,NA,NA,NA,38689,38260,37993,32466,31805,30432,30229,31107,30952,30396,30183,29845,29516
BRADENTON_9,52350,51023,50878,50221,49546,53951,53244,54253,54826,54335,53664,52304,51768,50787,49504,47665,48756,49098,NA,47463,46267,45359,45639,44926,43779,41182,NA,38567,37897,36966,35696,33020,32204,31431,29579
CHANDLER_2,252369,248718,242721,239466,236123,256091,253076,250868,243919,231613,217471,206620,187795,182662,176581,164096,151136,133269,129554,123410,106525,102891,94652,92627,90533,82677,72619,71204,54045,40247,38555,32308,31185,30455,29608
RENTON_46,98240,96657,93722,92354,90927,63599,61536,59656,56776,55549,54665,53723,51537,50849,50052,48023,46340,45704,45077,44247,44886,44147,43994,42984,41688,38431,35767,34992,34240,34258,33793,31245,30846,30606,29889
KENTWOOD_21,50617,50016,49220,48670,48707,47646,47573,46748,46375,46576,46638,46453,45765,45493,45255,42517,42282,41062,40306,40118,39737,39662,38401,38121,37826,37213,36481,35925,34363,31913,31866,29923,30056,30360,30449
MARIETTA_10,59663,58893,57969,57324,56579,68037,67492,63523,63228,62215,62303,62921,61431,60165,58748,52343,53316,53361,52413,51330,49028,48070,45987,45115,44129,49385,45856,43635,40360,35679,34851,31785,31270,30881,29949
HIGHLAND_4,54559,54462,54403,53728,53104,51847,52178,52582,51350,50570,49076,47579,46244,45434,44605,42648,41523,40258,39772,39412,38894,38622,35719,35156,34439,30178,NA,NA,NA,NA,NA,NA,NA,NA,NA
WOODLAND_4,56854,56523,56323,56120,55468,55138,54210,51355,51479,52036,51576,51383,50957,50064,49151,44239,43473,43936,43406,43013,42216,41921,41282,40631,39802,38267,36422,35259,34680,33720,32770,32318,31741,31016,30212
LOVELAND_5,72465,71325,69147,68024,66859,67324,66204,62586,60689,58585,57065,NA,53023,51978,50608,NA,46768,46815,45974,45061,42552,41505,39342,38288,37352,37390,36437,35828,34777,34091,33530,32968,31981,31194,30231
JONESBORO_3,72569,71114,68807,67772,67263,64944,64187,61199,60035,59366,58002,57216,56276,NA,55515,52519,53549,51641,51375,50843,49814,49226,47490,46956,46535,42237,31001,30259,30636,31885,31753,32023,31515,31556,31419
KINGSPORT_41,50101,48636,46771,45760,45351,41264,41251,41017,41648,41521,41704,41754,42795,42372,41998,41540,42134,39909,39553,39078,38971,38399,37459,36930,36365,31727,32103,31811,32286,32711,32400,31485,31257,30982,30549
CHAPEL HILL_32,57223,55784,55657,55087,54397,50815,49797,NA,48386,48067,47996,50123,48373,47594,46798,42241,45678,48953,48281,47438,44693,43903,39971,39352,38719,37346,34821,33971,33817,33776,33288,31935,31605,31248,30684
MISSOULA_25,69674,68877,67758,67381,66788,69479,68445,65037,63526,62377,NA,NA,NA,NA,NA,52377,NA,46582,NA,46106,NA,NA,44256,NA,NA,35693,34028,33549,NA,33973,33891,32127,31498,NA,30735
CUPERTINO_4,60564,60440,59769,58987,58302,53760,53385,53002,52641,51746,51061,50530,52403,51485,50546,45756,43927,43826,43297,42905,42446,42149,41759,41101,40263,39765,39198,39094,39955,40102,38973,32901,32313,31575,30756
DEERFIELD BEACH_9,78773,78203,77431,76040,75018,74509,73665,76469,77636,67683,67153,66836,67536,66256,64583,51588,51435,NA,NA,47563,47726,46789,48294,47539,46325,48126,NA,45322,44360,44744,43207,35128,34260,33438,31468
PLYMOUTH_22,74833,73684,72020,71121,70576,72121,71713,70737,70167,70233,69732,67836,67236,66601,65894,62161,60585,61708,61340,60709,56048,55435,52109,51551,50889,53308,47622,46920,40949,37050,36774,32199,32114,31779,31556
WELLINGTON_9,61069,59298,57943,57278,56508,56588,56081,57713,54487,51104,47639,44349,39964,39206,38216,31680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAPE CORAL_9,168712,163461,159625,156408,154305,164344,163403,159936,142371,130874,121375,114966,106963,104936,102286,92374,91080,89236,NA,86265,84364,82708,78178,76956,74991,61449,NA,51707,46699,42096,40650,35592,34713,33880,31884
PALATINE_12,69533,69317,68890,68763,68557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47096,46876,39940,39638,39253,35678,39308,39626,32353,33543,33472,32312,32206,32226,31945
BEAVERTON_36,94416,93551,92276,90759,89803,93221,92198,91184,87181,83979,81311,80631,78357,77274,76129,62758,65486,62386,61636,60424,59426,58387,55835,54804,53310,39132,35721,34652,33758,33471,33315,32578,32419,32395,31948
WESTMINSTER_5,68069,66642,66021,64805,63696,61098,60541,60250,60334,59932,58527,58944,NA,NA,NA,55617,54319,NA,NA,NA,47183,46022,43624,42455,41417,41239,38764,38906,37873,37638,37018,36074,33856,32945,32004
CLOVIS_4,100705,99483,97828,96755,95631,95229,93848,92592,87306,82921,79464,75285,70983,69740,68468,64899,64569,61885,61138,60584,55984,55593,52194,51371,50323,46489,42539,42129,40181,38063,36991,34262,33650,32881,32029
RICHLAND_46,53445,52465,50057,48812,48058,47040,45522,45555,45078,44015,43039,41923,39857,39324,38708,37731,38321,37525,37010,36328,35530,34945,34102,33319,32315,33279,33336,33131,33916,36182,35691,35033,34585,34316,33512
PINELLAS PARK_9,50213,49884,49821,49748,49079,47173,46913,47419,48151,48231,47481,47231,47746,46841,45658,44757,44940,47331,46511,45756,45255,44367,45272,44564,43426,41541,NA,41883,41232,38555,37230,36253,35357,34508,32475
MIRAMAR_9,132352,130926,125998,123704,122041,108375,112055,114029,108421,103777,98793,92013,76065,74624,72739,57964,52955,50394,NA,48717,45982,45080,42391,41728,40663,39528,NA,38052,37947,37640,36347,36448,35548,34695,32651
PITTSBURG_4,67509,66387,64890,64008,63264,64989,63227,63913,63110,63016,61708,61160,58854,57824,56769,53569,52465,53420,52775,52297,51075,50718,49332,48554,47564,45462,43146,42282,40686,38876,37781,34952,34328,33544,32674
GRESHAM_36,110276,109965,108202,106718,105594,102463,100935,98089,97647,96609,96758,95730,92844,91562,90205,85906,83019,82591,81598,79994,77288,75936,71467,70147,68235,59254,38904,39226,36606,35010,34847,33357,33195,33170,32712
APPLE VALLEY_4,71329,71159,70823,69948,69135,72200,72591,71211,65743,63055,60769,58533,56232,55247,54239,57267,56283,53377,52733,52255,52447,52080,47792,47038,46079,32806,NA,NA,NA,NA,NA,NA,NA,NA,NA
YUCAIPA_4,52794,52524,52622,51971,51367,50782,51202,51624,49542,48182,46704,44290,42721,41973,41207,37330,37006,37530,37077,36741,36964,36706,34044,33507,32824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRAND ISLAND_26,50999,50441,49583,48953,48520,46083,45022,44812,44788,44580,43970,43261,43389,42989,42940,41474,41455,42008,41882,41502,40586,40186,40074,39750,39386,39114,39104,39007,39640,34957,34848,33861,33628,33416,33160
PETALUMA_4,59803,59224,58995,58622,57941,54649,54454,54624,55340,55727,55811,55832,56552,55562,54548,51659,49902,47179,46609,46187,44862,44548,44789,44083,43184,41849,40453,39535,38451,37883,36816,35726,35088,34286,33397
HOBOKEN_29,53303,52771,50794,50171,50005,40792,40618,39676,39930,40263,39758,39728,39384,38898,38577,33471,33432,33991,33717,33536,34084,33977,33650,33525,33397,42041,41462,41934,42411,41985,42208,43109,42936,42723,42383
KENNEWICK_46,77381,76508,76971,75077,73917,64009,62930,63147,62045,60932,60034,58545,56316,55564,54693,50909,52382,50503,49810,48892,46832,46061,44487,43465,42155,41023,40365,40117,40044,39381,38847,35139,34690,34420,33614
SOUTHAMPTON TOWN_31,50819,50603,50256,NA,49806,53044,50089,50284,50311,50000,49527,NA,46881,NA,NA,NA,46612,37443,37543,37442,37511,37569,37388,37263,37124,NA,34077,33971,35361,34646,34553,34130,34115,33990,33821
CARLSBAD_4,112297,110505,107879,106566,105328,98482,97670,95056,91590,89633,88380,87548,81122,79701,78247,75827,71110,67202,66391,65790,65476,65018,65472,64440,63126,62409,53716,52084,43317,40336,39200,36313,35664,34849,33946
DELRAY BEACH_9,64917,62887,62044,61347,60522,64522,63795,65262,65849,65598,64728,63412,62764,61575,60020,54320,52788,53588,NA,51805,50481,49490,49186,48417,NA,46390,NA,45672,45134,42960,41484,37961,37023,36135,34006
SAMMAMISH_46,51016,49805,47158,46498,45780,40837,35395,35327,34954,34733,34316,34237,35115,34647,34104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOYNTON BEACH_9,71801,70692,69937,69147,68217,69211,68033,69469,68013,66237,65814,64849,63150,61954,60389,54309,52811,53803,NA,52012,50513,49522,48157,47404,46194,46328,NA,44210,41554,41127,39714,38335,37388,36491,34341
EDMOND_35,88383,85974,83473,82276,81405,80889,79529,77879,75542,73585,71888,70900,69168,68502,68315,65182,64027,62331,62031,61599,58072,57591,53419,52804,52315,52638,50232,50462,46261,41075,41038,37888,36498,35590,34479
FONTANA_4,204532,203427,200874,198374,196069,190303,189253,176490,165336,159769,153655,145114,133665,131325,128929,111385,106815,106497,105211,104258,100344,99642,90790,89358,87535,74347,59647,56811,49294,46303,44999,36964,36304,35475,34555
GREENVILLE_32,90198,88018,86869,NA,NA,NA,77960,73319,70904,69829,68261,66183,62511,61505,60476,57793,56396,51802,51091,50198,48299,47445,46425,NA,44972,41135,40072,39238,38294,38092,37541,36174,35800,35395,34757
FLAGSTAFF_2,69490,67963,66633,66802,65870,61072,60400,58978,59585,58979,57526,56430,56253,54716,52894,57988,57307,56680,55100,52487,51184,49438,47943,46917,45857,44031,41572,40894,40401,38463,36845,37996,36676,35817,34821
MOORE_35,59188,58628,56661,55671,55081,54059,52494,50548,48118,46527,45141,43962,41652,41251,41138,45471,45675,43363,43154,42854,42347,41996,41168,40694,40318,41132,42156,41435,40325,39870,39834,38339,36933,36015,34890
BATTLE CREEK_21,61225,NA,61450,61658,61704,61139,61405,62143,62628,63054,63609,53808,53965,53645,53364,76423,76870,78867,77415,77053,NA,54688,54355,53958,NA,55258,54950,54344,54747,55355,NA,34897,35051,35405,35509
PLEASANTON_4,75060,72975,71875,71111,70285,67116,66829,66707,66544,66389,66743,66845,65993,64837,63654,64977,58701,59217,58502,57972,55157,54771,52433,51606,50553,50184,45694,45471,40430,38212,37136,37337,36670,35832,34903
PLACENTIA_4,52513,52002,51778,51127,50533,50041,50043,50428,50243,50281,48766,48299,48196,47352,46488,47844,46313,44146,43613,43218,42110,41816,42793,42118,41259,41777,39889,39217,39111,39098,37997,37398,36730,35890,34960
ROCK HILL_39,69754,68617,68064,66924,66154,69506,66906,63388,60480,58688,56803,55137,50946,50398,49765,46818,46083,48236,47454,47121,45134,44876,43031,42518,41643,44352,44093,42516,38622,37951,37424,37244,36548,36125,34968
LODI_4,63601,63639,63718,62864,62134,61748,62251,63218,62693,62372,61731,61292,59093,58058,56999,56996,56245,53818,53168,52686,54095,53717,53802,52954,51874,49260,45995,45184,41968,39593,38478,37907,37230,36379,35436
GLENDORA_4,51292,50893,50903,50662,50073,49400,49738,50495,50995,51227,51440,51098,51230,50333,49415,50541,52491,53339,52695,52218,50527,50174,49606,48824,47828,44898,42997,42231,41942,41846,40668,37910,37233,36382,35439
NORMAL_12,55185,54241,52797,52655,52497,52827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40723,40416,40023,39733,36995,36898,37712,35894,35818,36011,35892,35914,35601
PEMBROKE PINES_9,164372,162064,159744,156859,154750,145514,146108,151817,152916,153492,152236,149321,143711,140988,137427,116871,104611,85591,NA,82742,73267,71829,68234,67167,NA,57576,NA,50626,45952,45305,43748,39794,38811,37879,35648
BURNSVILLE_22,61693,61371,61218,60771,NA,59015,58974,59127,59554,59755,60297,60507,61447,60867,60220,59963,58869,56514,56177,55599,54932,54331,52517,51955,51288,45940,43293,40858,39478,38538,38251,36408,36312,35934,35681
MILPITAS_4,70568,69522,68433,67575,66790,68047,67282,64498,63954,63114,63809,64368,65001,63863,62698,61628,60126,57415,56722,56208,54696,54314,52570,51741,50686,47330,45355,45235,43904,42772,41567,38225,37542,36684,35733
PLYMOUTH_20,58292,57893,57272,56812,56468,56084,55608,56023,55253,54453,53967,53836,52342,51947,51701,50037,49126,48854,48647,48504,47045,46820,45467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35761
COON RAPIDS_22,62242,62056,62301,61950,61476,61844,61776,62299,62834,63113,62822,NA,62863,NA,61607,64349,64467,63988,63606,62951,61272,NA,54248,53667,52978,48022,45331,43516,41425,39154,38863,36568,36471,36092,35838
MARGATE_9,55982,55576,55010,54010,53284,54032,54002,56261,56946,56397,56175,55789,56374,55306,53909,51939,52559,49832,48969,48174,NA,45438,44811,44111,NA,41284,NA,40791,41052,42011,40568,40038,39049,38112,35867
OCALA_9,57740,57144,57288,57082,56315,55847,53799,53490,50584,50005,48986,47790,48044,47133,45943,47651,46931,55897,NA,54037,45448,44556,43831,43146,42045,49153,NA,46465,45605,44146,42629,40079,39089,38151,35903
BOLINGBROOK_12,72433,72616,72254,72011,71795,70531,70355,69940,66773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41558,41244,40843,39592,38196,37680,39650,39148,39065,36350,36230,36252,35936
PARAMOUNT_4,55194,54868,54997,54734,54098,55220,55636,56508,57049,57277,57314,57082,57296,56293,55266,51880,51770,53598,52951,52471,50833,50478,49441,48661,47669,45698,44626,43831,42389,41627,40455,38529,37841,36977,36018
FAYETTEVILLE_3,80263,77900,75387,74137,73580,75120,73999,70334,67416,64809,62691,61082,58843,58453,58047,53574,53474,50622,50362,49841,47205,46648,42962,42479,42099,40920,41315,40389,36056,37135,36981,36860,36275,36323,36165
STATE COLLEGE_37,56551,56612,57020,56608,56428,53587,54065,52047,52225,52843,53476,51741,51792,51591,51566,52417,NA,NA,61686,61769,50596,NA,50332,50131,49799,NA,44868,44705,44437,44919,45100,42589,42482,42482,36082
HESPERIA_4,92592,92621,92383,91233,90173,88904,88853,86750,78686,73863,69977,67724,64882,63745,62582,63222,62202,60704,59971,59428,58066,57660,52293,51468,50418,36101,NA,NA,NA,NA,NA,NA,NA,NA,NA
VALDOSTA_10,56862,58483,56617,55236,54518,49041,47989,45712,46657,46623,45810,45357,45721,44779,NA,NA,42745,47522,46678,45713,42491,41660,41481,40695,39806,36394,37927,37683,40521,40843,39895,39578,38936,38453,37292
MERCED_4,81603,81329,80976,79886,78958,78693,78598,78186,74431,72968,70314,68941,66241,65080,63893,60250,59757,61953,61205,60651,60695,60271,58305,57386,56216,51601,48553,48209,46593,42579,41380,38964,38268,37393,36424
FORT MYERS_9,69718,66835,64379,63147,62298,67031,65107,61810,59413,54095,52162,50874,50412,49457,48208,46295,47495,53024,52105,51259,47983,47041,47127,46390,NA,45352,NA,40709,40679,41488,40063,40884,39874,38917,36624
DAVIS_4,66360,66126,66628,66393,65622,62994,63179,61238,61256,64145,65090,64895,62524,61429,60308,55202,53863,49558,48960,48517,48009,47673,47927,47171,46209,43142,42883,42272,40592,40073,38944,39180,38480,37601,36626
BROKEN ARROW_35,85283,83823,82106,81497,80634,79322,77623,75271,73513,72263,71508,71391,68638,67977,67791,64929,70599,66867,66545,66082,63766,63238,59267,58585,58043,53702,49725,49225,47072,43480,43440,39034,37602,36667,NA
WEST NEW YORK_29,52791,52102,50507,49873,49708,46528,46286,46193,46703,46332,46673,47146,46725,46149,45768,38153,38028,37245,36945,36747,37884,37765,38415,38272,38125,39596,40586,41048,41830,41408,41628,39770,39611,39414,39101
PERTH AMBOY_29,52332,52093,51345,50983,50814,48897,48853,48392,48834,48930,48786,48413,48292,47697,47303,42630,42931,41229,40897,40677,41793,41661,42285,42128,41967,36751,38205,37786,38895,40250,39503,39224,39067,38873,38564
LAUDERHILL_9,70506,69798,69046,67799,66887,67005,66802,59743,60627,60886,60409,59898,60218,59077,57585,51479,52504,NA,NA,NA,51066,50064,51820,51010,49708,44387,NA,43767,43749,42238,NA,NA,NA,NA,36779
OLATHE_15,133341,131342,128560,126671,125872,123321,121472,117973,112120,108754,105738,NA,93912,93177,92962,NA,NA,NA,NA,NA,NA,NA,64512,63797,63352,59112,54881,52511,47202,42876,42662,37952,37686,37263,36853
CORAL SPRINGS_9,127939,126608,125021,122746,121096,125656,126222,131307,130976,131252,129827,127974,122923,120595,117549,113207,109405,97265,NA,94026,89313,87560,82820,81525,79443,68506,NA,62263,56431,48491,46825,41173,40156,39192,36883
BURLINGTON_32,50936,50733,50758,49934,49308,51288,50058,48689,48542,47421,47008,46498,46428,45681,44917,41091,41586,46003,45371,44578,43388,42621,40774,40143,39498,38096,38399,37303,38308,38877,38315,38719,38318,37885,37202
COLLEGE STATION_42,101483,98919,96567,95832,93857,86072,81925,74997,74439,73373,74771,71647,70911,69431,67890,60602,60415,60579,59610,58351,57869,56777,54523,53575,52456,44076,44756,46204,47741,45733,44668,41386,40218,38836,37296
CAMARILLO_4,66272,66173,66506,65968,65201,64011,63843,63238,62131,61294,61142,60068,59174,58138,57077,60217,58708,58243,57540,57019,55762,55372,54247,53392,52303,48347,NA,45686,44695,43191,41975,40047,39332,38433,37437
RIALTO_4,102540,102520,101595,100337,99171,99386,99485,100451,100409,100321,99223,97630,95248,93580,91873,85163,84448,85742,84707,83939,82306,81730,75079,73895,72388,64411,57903,55150,47031,44655,43397,40051,39336,38437,37441
CORONA_4,161128,160159,157342,154165,152374,152438,153193,153518,150732,146363,144097,139777,129557,127288,124966,114468,103822,95371,94219,93365,87837,87223,78925,77680,76095,56877,50229,47655,44922,42916,41707,40508,39784,38875,37867
HOFFMAN ESTATES_12,52512,52422,52148,52051,51895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47830,47607,47376,47018,46561,44881,41277,41611,40621,39050,38967,38546,38419,38442,38107
SHELBY TOWNSHIP_21,76556,75347,73960,73748,73804,72094,72030,71736,69735,68390,67967,67097,65894,65502,65159,64341,56729,51174,50232,49997,49720,49626,49396,49035,48655,46336,43777,42888,40887,39731,39672,38268,38437,38826,NA
MINNETONKA_22,51769,51573,50758,50118,49734,49968,50231,49751,50379,50390,51107,51524,52346,51852,51301,51492,50622,52100,51789,NA,51205,50645,49529,48999,48370,47355,45312,44644,42170,41065,40759,39433,39329,38920,38646
SPRINGFIELD_36,60377,60024,60119,60035,59403,57653,57081,56201,56553,55760,55311,54619,54411,53659,52864,51210,50812,50226,49623,48648,48055,47215,46799,45935,44683,39958,38864,38771,40348,41418,41225,41953,41749,41718,41142
BOWLING GREEN_16,62117,61130,59043,58468,58067,55754,54865,53663,52681,51634,51009,50532,49920,49586,49296,45099,45035,46412,46127,45842,42833,42408,41409,40946,40641,42011,NA,41307,43958,44253,44219,39661,39160,39095,38887
UNION CITY_4,73268,72480,71089,70333,69516,72666,70409,69769,69799,69396,70109,70612,69326,68112,66869,65024,59746,56856,56170,55661,55748,55358,55760,54881,53762,52894,52268,52012,49580,45404,44125,41683,40938,40002,38965
NEW BRUNSWICK_29,56193,56542,55717,55365,55181,51474,50605,49950,50194,50119,50152,49674,49589,48978,48573,41914,42190,42043,41704,41480,42841,42706,42028,41872,41711,39446,40954,40505,41269,42289,41504,41929,41761,41553,41223
SANTA MARIA_4,102885,102051,101207,100723,99553,87381,86744,85782,85106,84312,82889,NA,80267,78862,77423,69119,68764,67686,66869,66263,65223,64767,63562,62560,61284,54095,52437,52566,48959,45156,43884,42259,41504,40555,39504
MEDFORD_36,78356,76949,76037,75704,74907,74042,73019,71969,71297,68979,67293,65352,65002,64104,63154,57751,57607,55286,54622,53548,51416,50517,49175,48267,46951,46492,44797,44002,42323,40610,40421,40284,40088,40059,39506
WARNER ROBINS_10,73063,71252,68862,67096,66224,62269,61443,59780,59605,57729,55059,53242,51016,49964,48804,NA,47584,50606,49707,48680,47561,46631,45567,44703,43726,46685,47037,46500,46431,44699,43662,42027,41346,40833,39600
IDAHO FALLS_11,58606,58188,58037,57512,56813,54702,53566,53049,53707,53489,52522,52056,52580,51791,50730,49023,49336,53320,52395,51250,51257,49719,46557,45336,43929,44744,43693,42638,41870,41963,41788,41505,40498,40246,39601
GULFPORT_23,71813,70863,69369,68049,67793,69926,65704,64455,72202,72300,72350,72751,71805,71461,71127,65151,65588,67207,66839,66372,65576,41938,41420,41072,40775,42201,43597,43408,41661,41467,41227,40793,40226,39895,39603
THORNTON_5,129442,125775,123115,120841,118772,117415,114923,113289,107171,103487,97660,94540,86316,84614,82384,75729,70020,67167,65960,64649,62126,NA,57963,56410,55031,55930,50264,50448,47602,46823,NA,43564,42260,41122,39948
VACAVILLE_4,94701,94347,93951,93515,92428,92538,92424,93167,93822,94929,95215,94555,91881,90272,88625,84583,83289,85217,84188,83425,79252,78698,74136,72967,71479,65571,58168,56298,51177,50255,48840,42770,42006,41046,39982
CHINO_4,81600,80704,79792,78900,77983,84626,84595,80699,78277,76547,72758,70695,69635,68416,67168,66729,66396,66504,65701,65106,64313,63863,61901,60925,59682,59710,54717,52115,49268,45952,44658,42809,42044,41083,40018
CORVALLIS_36,55541,55218,55062,55042,54462,51302,51343,49870,50366,51031,50619,50319,50765,50064,49322,50725,48491,48596,48012,47068,46528,45714,46876,46011,44757,40539,40320,40266,40055,41492,41299,41649,41446,41414,40843
CORAL GABLES_9,50316,50250,48435,47418,46780,42784,41502,42794,43594,43417,43484,43411,44180,43344,42249,41393,40771,43847,NA,NA,42450,41617,41794,41141,40091,42342,NA,43098,44174,46903,45292,47375,46204,45095,42438
